lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,room_type_reserved,type_of_meal_plan,booking_status
116,1,2043,7,6,4,3,0,0,0,1
2,0,1234,1,24,4,2,2,0,0,1
58,1,2007,6,10,4,1,0,0,3,1
101,0,1958,7,4,4,5,2,0,0,0
49,0,2288,10,11,4,1,0,0,0,1
2,0,2005,12,11,4,2,0,3,0,1
86,0,2076,8,12,4,2,1,0,0,1
15,0,490,11,26,4,2,0,3,0,1
142,2,3058,8,27,4,1,0,5,0,0
0,1,2253,6,21,4,3,0,0,0,1
59,1,733,3,20,4,3,2,0,3,1
3,1,2097,10,10,4,0,1,0,0,1
79,0,2274,4,28,4,3,1,3,0,1
145,1,2438,7,3,4,1,2,3,0,1
60,1,1253,11,14,4,1,1,0,0,1
4,1,731,2,12,4,2,0,0,3,1
99,0,1207,10,24,4,3,1,0,0,0
87,1,2502,6,12,4,5,2,0,0,1
11,2,1742,11,19,4,1,2,0,0,1
2,1,2796,5,28,4,1,0,0,3,1
34,0,1919,4,11,3,3,1,4,0,1
108,3,2821,8,27,4,1,1,3,0,1
1,0,1407,8,9,4,0,2,0,0,1
10,1,1011,1,15,4,2,0,0,0,1
41,0,794,9,18,3,2,2,0,0,1
29,2,3008,4,18,4,3,1,0,1,1
36,0,384,11,18,2,2,1,0,0,0
55,1,1405,9,2,4,6,2,0,0,1
50,1,89,3,5,4,10,4,3,0,0
108,0,616,4,16,4,2,2,1,0,1
27,0,2573,5,21,4,2,2,3,0,0
61,1,1871,12,30,4,4,1,0,0,1
29,0,1936,5,21,4,1,1,0,3,0
39,0,463,3,3,4,3,1,0,3,0
67,1,1152,4,22,3,2,0,3,0,1
59,2,1468,6,22,4,2,0,0,0,1
268,1,1656,8,6,4,1,1,1,0,0
109,0,1007,6,27,4,1,1,3,0,0
54,0,351,3,16,3,4,0,0,0,1
68,1,2576,4,21,4,1,0,3,0,0
81,0,2305,5,18,4,2,0,0,0,0
64,0,2305,6,10,4,2,0,0,0,0
109,1,644,7,16,4,1,0,0,0,0
44,0,2436,4,10,4,3,2,0,0,0
4,1,2602,8,6,4,1,0,0,3,1
66,1,233,3,19,4,2,2,0,3,1
203,3,2522,10,6,4,3,2,0,1,1
139,1,2258,5,21,4,1,2,3,0,0
5,3,3406,11,8,4,1,0,3,0,1
6,1,3136,3,19,4,1,2,3,0,1
20,1,689,4,17,4,1,2,0,0,1
63,1,1058,11,29,4,4,0,0,0,0
73,0,937,9,18,3,3,2,0,3,0
25,0,201,12,27,3,1,0,0,0,1
26,0,3414,9,27,4,4,0,5,0,0
95,0,987,6,29,3,5,2,0,0,1
23,1,2833,8,3,4,2,0,0,0,1
19,1,1154,9,21,4,3,1,3,0,1
122,2,1375,6,30,3,3,0,3,0,1
2,1,1047,1,22,4,2,0,0,0,1
6,1,2539,10,18,4,3,2,3,0,1
133,0,1958,5,17,4,3,0,3,0,1
6,2,1011,3,3,4,1,0,0,3,1
1,1,2490,10,7,4,2,0,0,3,1
0,1,908,4,28,4,3,0,3,0,1
160,1,1958,8,2,4,3,0,0,0,0
125,0,371,6,30,3,3,1,0,0,1
280,1,1182,11,16,4,3,0,3,0,0
15,1,2079,8,29,4,2,1,0,3,1
292,1,827,10,23,4,4,2,1,0,1
172,1,794,9,12,3,2,1,0,0,1
56,1,3273,11,6,4,0,2,3,0,0
57,1,1312,2,29,4,2,1,3,0,1
194,1,1972,8,8,4,3,1,0,0,0
34,1,2202,10,2,4,0,2,3,0,1
6,3,2203,12,30,4,2,2,0,0,1
156,1,1692,8,14,4,3,2,0,0,0
0,0,524,8,24,4,1,0,0,3,1
201,0,992,7,21,4,1,0,1,0,0
4,0,292,11,30,2,2,1,0,0,1
255,1,799,6,3,4,1,0,0,0,0
117,0,1659,5,5,4,3,0,0,0,1
282,1,1074,10,29,4,2,2,0,0,0
53,0,582,11,18,3,2,0,0,0,1
67,3,737,11,11,4,2,2,0,3,1
29,1,956,4,24,4,0,2,0,0,1
7,0,2393,5,16,2,3,1,0,0,1
58,1,1560,12,9,4,2,0,0,0,1
76,0,1450,3,26,4,3,2,3,0,0
22,0,904,8,12,2,1,0,0,0,1
182,1,1152,9,22,3,5,2,3,0,1
85,3,2803,9,8,4,3,0,3,0,1
56,1,2268,8,6,4,1,1,0,3,1
4,1,2602,7,6,4,2,0,0,3,1
56,0,556,6,9,3,3,1,0,0,1
49,1,2626,5,13,4,3,2,3,0,1
14,0,937,7,23,3,4,2,0,0,1
196,0,2609,8,21,4,0,2,0,1,0
3,0,1819,9,18,0,2,2,3,0,1
119,1,3138,7,14,4,2,0,5,0,1
0,0,2136,10,13,4,1,0,0,3,1
121,2,2609,8,18,4,3,2,3,0,1
52,2,2942,10,17,4,1,1,3,0,1
38,1,2303,6,17,4,5,2,3,0,0
97,0,176,3,12,4,5,2,0,3,1
62,1,2177,7,26,4,2,0,0,0,1
20,0,3448,8,3,4,2,0,5,0,0
127,2,1920,5,21,4,2,2,3,0,1
0,0,2580,8,17,4,1,0,0,0,1
137,0,2472,8,23,4,4,0,3,0,0
199,0,794,8,3,4,5,2,0,3,0
42,0,2007,5,12,4,2,0,0,0,1
3,1,2420,4,27,4,2,0,0,0,1
45,2,2288,10,17,4,0,1,0,3,1
91,1,1152,4,25,4,3,1,0,0,1
75,3,1895,11,6,4,2,2,3,0,1
72,2,2803,5,2,4,1,1,3,0,1
35,0,644,6,27,3,2,1,0,3,1
46,1,1138,10,2,4,2,2,3,0,1
89,0,2314,9,25,3,1,2,0,0,0
28,0,3120,6,27,4,3,1,3,0,0
153,1,1164,7,27,4,4,0,0,3,1
41,1,1886,11,3,3,3,1,0,0,1
35,0,1264,4,17,4,1,2,0,0,0
8,1,1939,11,4,4,5,2,0,0,1
128,1,2453,10,18,4,5,1,3,0,1
0,2,800,8,7,4,2,0,0,3,1
51,0,1819,6,5,2,5,2,3,0,0
9,1,800,8,19,4,3,0,0,0,1
4,0,904,8,18,2,1,0,0,0,0
42,1,2264,3,17,4,5,2,3,0,0
9,0,435,12,27,3,5,2,0,0,1
177,1,2329,8,12,4,2,1,3,0,0
16,0,129,11,27,3,2,0,0,0,1
179,2,2305,9,24,4,1,2,0,0,0
44,1,2076,6,28,4,5,1,0,0,1
36,1,113,1,29,4,2,1,0,3,1
19,0,292,11,14,2,0,1,0,0,1
113,1,1231,7,5,4,5,1,3,0,1
16,0,763,11,20,2,4,2,0,0,1
49,1,1089,3,2,4,3,0,3,0,1
30,1,533,11,26,4,1,2,0,3,1
54,0,237,7,7,4,8,2,0,0,1
238,1,1689,9,13,4,3,0,0,0,0
8,1,30,6,15,2,1,0,0,0,1
32,1,1587,6,20,4,1,1,0,0,1
187,0,1659,8,19,4,2,1,0,0,0
173,2,3058,7,8,4,1,0,5,0,0
4,0,2850,9,20,3,1,0,0,3,1
61,2,1085,10,19,4,4,1,0,0,1
3,0,2136,8,17,2,2,1,0,0,0
42,0,2519,4,24,4,3,2,3,0,0
60,1,1151,3,31,4,2,0,0,0,1
1,2,3207,7,8,4,2,2,3,0,1
2,1,582,1,4,4,1,1,0,3,1
91,1,2786,8,3,4,2,0,0,0,1
7,0,1467,12,7,4,4,0,3,0,1
1,0,1751,12,27,2,2,0,3,0,1
54,0,2704,8,28,4,3,2,0,1,1
175,0,987,9,8,4,3,1,0,0,0
8,0,1155,2,19,2,1,0,0,0,1
89,3,1724,6,26,4,3,2,0,0,1
65,1,2288,12,7,4,2,0,3,0,1
53,1,1751,10,17,4,1,1,0,3,1
37,2,1751,9,26,4,1,1,0,3,1
6,1,1302,11,25,4,1,0,0,3,1
13,1,1882,6,5,4,0,1,0,0,1
54,1,2453,9,30,4,1,0,3,0,1
31,0,576,11,17,4,3,1,0,3,0
98,1,957,4,8,4,2,0,0,0,0
100,2,1216,4,25,4,4,1,0,0,1
101,0,3235,6,1,4,4,0,5,0,0
44,0,2528,5,27,2,2,2,4,0,0
188,1,3223,7,16,4,1,2,5,0,0
116,1,2661,8,4,4,3,1,3,0,1
6,0,528,11,16,4,3,1,0,3,1
167,1,2128,5,20,4,2,1,0,0,0
39,1,155,2,10,4,3,0,0,0,1
152,1,232,2,20,3,1,2,3,0,1
7,1,689,6,13,4,1,1,0,0,1
2,0,292,7,29,2,1,0,0,0,1
52,0,706,3,3,4,3,0,0,0,0
93,1,731,10,8,4,1,2,0,3,1
63,0,1892,4,8,4,2,2,3,0,0
57,0,1286,4,24,4,0,1,0,3,0
3,0,986,9,2,4,1,0,0,3,1
9,0,1302,3,31,2,1,0,0,0,0
0,1,1785,8,1,4,0,1,0,3,0
122,1,1033,7,23,4,7,4,3,0,1
156,2,1867,7,16,4,3,2,0,0,0
36,2,2076,4,2,4,1,1,0,0,1
0,0,2288,10,4,4,0,2,0,0,1
23,0,2721,7,5,4,2,0,0,0,0
291,0,371,12,28,3,5,2,0,0,1
192,0,1450,8,4,4,3,1,0,0,0
81,2,2682,5,12,4,3,0,0,0,1
26,1,2109,10,19,4,3,0,0,3,1
32,2,3348,5,26,4,3,1,6,0,1
77,2,2459,5,10,4,4,0,3,0,1
285,1,1316,7,21,4,3,0,0,0,0
3,0,272,11,13,3,2,1,0,0,1
143,1,2100,6,26,4,0,2,0,0,0
7,0,215,8,5,3,3,0,0,0,1
57,0,1659,4,11,4,2,1,0,0,0
86,1,2305,6,19,4,1,2,0,0,1
18,0,1953,6,26,4,0,2,0,3,0
61,0,2007,5,11,4,3,0,0,3,0
98,0,2405,7,4,4,5,1,0,0,0
40,2,3419,8,19,4,2,0,3,1,1
84,1,644,8,6,4,3,0,0,0,0
55,1,552,2,22,4,2,1,0,0,1
70,0,3078,9,3,4,4,2,0,1,0
194,1,2450,8,19,4,2,2,3,0,0
87,0,497,7,19,3,4,0,0,0,1
125,0,2682,9,20,4,5,1,3,0,0
11,0,292,9,15,2,3,0,0,0,1
44,2,2559,4,29,4,2,2,0,0,1
227,0,672,10,29,4,3,2,0,3,0
9,1,1953,12,7,4,1,0,3,0,1
89,1,469,11,27,4,0,2,0,3,0
31,0,1594,4,15,4,2,0,0,3,0
4,1,3224,9,13,4,1,2,5,0,1
2,1,345,12,21,2,1,0,0,0,1
14,0,582,11,18,3,2,1,0,0,1
62,0,256,11,1,3,2,2,3,0,1
204,0,2353,8,29,4,2,1,3,0,0
76,0,195,3,25,4,2,1,0,0,0
27,1,2271,6,29,4,3,0,3,0,1
76,0,850,3,18,4,2,2,0,0,1
5,2,3198,3,24,4,3,0,3,0,1
27,0,2577,6,19,4,3,2,3,0,0
187,1,1450,7,11,4,5,2,3,0,0
167,0,2201,10,1,4,2,2,3,0,0
17,0,582,3,9,2,2,0,3,0,1
114,0,3478,8,2,4,2,0,6,0,0
38,0,1309,12,27,4,4,0,0,3,1
30,1,1640,9,15,4,2,0,0,0,1
2,2,497,10,30,3,2,0,3,0,1
72,0,952,10,7,3,2,0,0,0,1
15,1,0,8,28,1,1,0,1,0,1
27,0,2371,12,31,3,3,1,0,0,1
138,1,2723,8,13,4,4,2,3,0,0
38,1,374,4,17,4,1,2,0,3,1
161,2,1780,10,2,4,3,2,0,0,0
43,0,1305,6,26,4,1,2,0,3,0
45,0,75,2,18,3,3,0,3,0,1
8,0,3201,9,17,4,1,0,3,0,1
8,0,1377,10,20,4,4,0,0,0,1
41,0,578,10,27,4,4,0,0,0,1
6,0,1778,9,15,4,3,0,0,0,1
90,0,1914,9,7,3,3,0,3,0,1
0,1,2928,6,9,4,2,0,3,1,1
161,0,2007,9,8,3,3,0,0,0,0
65,1,1817,7,27,4,2,0,0,0,1
2,2,1375,12,18,4,2,0,3,0,1
18,2,3110,9,15,4,3,0,3,0,1
61,0,1724,8,29,4,3,1,0,0,1
85,2,554,3,17,4,3,2,0,0,1
7,0,292,12,10,2,1,0,0,0,1
53,1,781,2,20,4,1,1,0,0,1
66,1,1085,10,19,4,3,1,0,0,1
15,2,3451,3,3,4,3,0,5,1,1
219,1,1353,10,29,4,1,2,0,0,0
11,1,386,4,5,4,1,0,0,3,1
2,0,492,2,26,3,2,0,0,0,1
148,0,1369,8,21,3,1,2,0,0,0
55,1,1438,3,22,4,3,0,0,0,0
78,1,409,3,20,4,5,2,3,0,1
117,1,1958,8,9,4,3,0,0,0,1
60,2,2835,10,15,4,2,2,3,0,1
50,2,3138,8,20,4,1,0,3,0,1
1,3,1785,2,11,4,3,0,0,0,1
116,0,435,2,28,3,1,2,0,0,0
48,0,42,11,10,3,4,0,0,0,1
10,2,2914,8,13,4,1,1,0,0,1
49,1,830,3,15,4,2,0,0,0,1
10,1,1438,8,17,4,3,1,0,0,0
64,1,2430,12,30,4,1,0,3,0,1
107,0,165,3,17,3,3,0,0,0,1
5,3,2258,9,3,4,2,0,3,3,1
117,2,2394,7,16,4,2,2,3,0,1
2,0,1819,5,22,0,0,1,3,0,0
13,2,2964,10,15,4,1,2,0,0,1
109,1,774,10,26,4,1,0,0,3,1
3,1,862,12,21,4,4,0,0,0,1
7,0,1234,2,10,4,4,0,0,0,1
4,0,3181,9,19,2,3,1,4,0,1
1,1,2420,7,29,4,2,0,0,0,1
27,1,3434,9,29,4,2,0,5,0,0
9,0,3399,6,10,4,2,1,5,0,0
143,1,3459,7,8,4,2,0,5,0,0
20,0,2470,12,19,4,5,3,5,0,1
33,0,952,4,5,3,4,0,0,0,1
0,0,292,10,13,2,1,0,0,0,1
230,0,1857,9,6,3,5,0,0,0,0
28,0,2071,5,21,4,3,2,0,0,0
75,3,2803,9,14,4,4,0,3,0,1
63,1,937,11,12,4,3,1,0,0,1
80,1,706,3,7,4,2,1,0,0,0
36,0,3377,8,21,4,0,1,6,0,0
25,1,1058,12,7,4,4,0,0,0,1
73,2,2626,8,6,4,1,2,3,0,1
1,0,3293,9,22,3,3,1,3,0,1
48,2,1499,4,17,4,0,2,0,0,1
0,0,568,11,24,4,3,0,3,0,1
5,0,770,2,12,4,1,0,0,3,1
63,0,1659,7,23,4,5,2,0,0,0
91,0,370,3,21,4,3,1,0,3,1
20,1,1652,9,14,4,2,1,0,0,1
1,1,1574,3,10,4,1,0,0,0,1
70,1,518,2,26,4,2,0,0,0,0
68,0,201,11,28,3,1,2,3,0,1
54,3,957,11,2,4,4,1,0,3,1
0,0,0,10,15,4,0,0,3,1,1
45,1,1253,12,2,4,2,0,0,0,1
1,0,2796,9,14,4,1,0,0,3,1
77,1,1353,4,14,4,3,0,0,0,1
14,1,1340,9,15,4,1,0,0,0,1
54,2,2609,10,31,4,1,0,5,3,1
86,0,952,4,14,4,3,0,0,3,0
179,1,1353,7,1,4,1,0,0,0,0
111,1,2193,5,4,4,4,0,4,0,1
92,1,794,6,26,3,1,2,0,0,1
10,0,800,2,20,4,3,2,0,3,1
303,1,554,12,6,4,4,0,0,0,0
213,0,794,8,8,4,3,1,0,3,0
0,2,357,12,21,4,3,0,0,3,1
13,0,2136,4,2,4,2,2,0,0,0
66,0,2153,8,31,4,4,0,0,3,1
135,1,2219,10,5,4,4,0,0,0,1
175,0,725,10,27,3,3,2,3,0,1
0,1,2362,6,4,4,1,0,0,3,1
10,2,3098,4,29,4,2,2,3,0,1
97,0,794,10,30,3,1,2,0,0,0
70,0,3045,9,15,4,2,0,3,0,0
13,0,2796,9,25,4,0,2,0,0,0
36,1,2055,3,2,4,3,0,3,0,1
2,0,2880,11,25,3,2,0,5,0,1
83,2,1283,11,11,4,3,2,0,0,1
0,0,2362,10,14,4,1,0,0,0,1
17,2,1682,12,28,4,0,1,0,0,1
145,1,2025,6,21,4,2,0,0,0,0
0,0,1886,10,20,2,1,0,0,0,1
65,1,401,7,10,4,2,0,0,0,0
49,0,582,11,9,3,3,0,0,0,1
163,2,1659,8,1,4,0,1,0,0,0
32,1,292,7,4,2,1,1,0,0,1
1,1,2866,8,9,4,3,2,5,3,1
27,1,1614,9,25,4,0,1,0,3,1
75,0,582,4,24,3,1,2,0,0,1
11,0,1289,9,13,4,2,2,0,0,1
23,2,1852,4,18,4,4,1,3,0,1
44,0,1724,6,30,4,3,0,0,3,0
208,1,1171,8,19,4,2,1,0,3,1
25,0,2883,12,3,4,1,2,3,0,0
192,1,1114,12,18,4,1,2,0,0,0
22,2,0,12,8,1,3,0,0,0,1
11,0,2200,4,29,4,2,1,0,3,0
21,3,2109,9,25,4,0,1,0,3,1
62,2,2453,10,13,4,3,0,3,0,1
106,2,924,7,13,3,4,0,0,0,1
141,1,2103,9,19,4,5,2,0,3,0
18,1,2619,10,29,4,1,2,0,0,0
40,3,1047,12,16,4,2,1,0,3,1
140,0,1353,7,1,4,2,0,0,0,0
235,2,1604,10,19,4,4,1,3,0,0
11,1,1293,9,20,4,1,0,0,3,1
109,1,1927,7,11,4,5,3,3,0,1
35,1,2626,4,30,4,1,2,3,0,1
18,0,3087,2,11,4,3,0,5,0,1
69,0,1074,9,4,4,4,2,0,0,0
59,0,1471,10,9,3,1,2,0,0,1
104,0,1385,4,28,4,3,1,0,0,0
167,1,2128,8,21,4,0,2,0,0,0
34,0,552,2,8,4,4,1,0,0,1
3,1,1077,4,24,4,0,1,0,3,1
6,2,1840,12,28,4,4,0,0,0,1
78,0,2076,8,7,4,0,1,0,0,0
173,1,918,9,1,4,3,1,0,3,1
188,0,3058,7,7,4,2,0,5,0,0
234,2,2956,9,23,4,2,1,3,0,0
10,0,1155,2,13,4,2,2,0,0,1
52,1,3223,7,31,4,0,2,3,0,1
2,0,731,2,13,4,1,0,0,3,0
6,0,1819,10,26,0,4,1,3,0,1
49,0,1892,4,10,4,2,2,3,0,0
83,0,582,5,1,3,2,2,0,0,1
7,0,2286,12,29,4,3,1,3,0,1
54,1,279,11,11,4,2,1,0,3,1
218,2,268,12,9,4,3,2,0,3,0
75,1,102,11,16,4,2,1,0,0,1
27,1,3435,9,23,4,2,1,6,0,1
28,1,93,11,17,3,3,0,0,0,1
6,1,2182,5,16,4,2,1,0,0,1
205,1,1152,7,5,4,8,2,0,0,0
60,1,2225,3,29,4,1,0,3,0,0
28,0,3033,6,28,4,2,0,3,0,0
162,0,1886,7,14,4,3,0,0,0,0
12,1,1116,11,10,4,3,2,0,0,1
166,0,2576,8,4,4,3,0,3,0,0
78,0,1353,4,8,4,2,1,0,0,1
21,2,198,2,3,4,3,0,0,3,1
14,1,1077,4,3,4,0,2,0,3,0
24,1,2602,8,2,4,4,0,0,3,1
89,0,766,12,30,4,3,0,0,0,1
83,2,2537,9,7,4,2,0,0,0,1
18,1,2572,9,11,4,1,2,3,1,1
52,1,2626,5,4,4,1,0,3,0,1
54,0,1050,3,18,4,2,1,0,3,0
16,0,2926,11,7,4,5,1,0,0,0
68,1,475,10,25,4,4,0,3,0,1
82,0,381,3,31,4,3,0,0,0,1
74,0,1785,9,18,3,1,0,0,1,1
3,0,1243,3,30,4,5,2,0,3,0
0,2,1953,9,30,4,1,0,0,3,1
111,0,2225,8,11,4,2,0,0,0,1
97,1,2103,10,12,4,2,0,0,0,1
22,0,312,1,9,4,1,2,0,3,1
25,1,1785,5,30,4,1,1,0,3,1
29,1,623,1,4,4,0,1,0,0,1
32,0,937,3,13,3,2,2,0,0,1
30,0,3222,11,2,4,9,4,5,0,0
114,0,582,6,3,3,2,1,0,0,0
102,1,2773,12,1,4,3,2,5,0,1
96,1,2199,9,27,4,3,0,0,0,0
109,0,2590,5,23,4,7,3,0,0,1
0,0,11,12,29,3,3,1,0,0,1
55,1,919,1,29,4,2,2,3,0,1
62,2,1382,11,4,4,2,1,0,0,1
11,1,1012,9,6,4,3,0,0,3,1
32,1,337,12,17,4,2,2,0,3,1
6,0,371,11,27,3,4,2,0,0,1
19,1,731,2,25,4,3,0,0,3,0
5,2,770,1,30,4,1,0,0,0,1
132,2,2866,11,25,4,2,0,5,0,1
48,1,7,10,19,4,3,1,1,0,1
22,0,292,12,18,2,1,0,0,0,1
97,1,2007,5,19,4,1,0,0,3,1
133,0,1958,8,9,4,4,0,0,0,0
2,1,1953,8,12,4,1,0,0,0,1
19,2,3436,9,18,4,5,2,5,0,0
76,3,2316,9,21,4,3,0,1,0,1
159,2,1931,9,29,4,3,1,0,3,0
140,1,1934,3,26,4,4,2,3,0,1
16,0,1642,11,18,4,2,1,0,0,1
150,1,1736,8,10,4,4,0,3,0,1
84,0,2492,8,14,4,2,2,0,0,0
56,0,2626,5,2,4,2,1,3,0,0
98,3,2007,6,10,4,2,1,0,3,1
184,2,1659,8,9,4,3,0,0,0,0
49,1,2366,11,24,4,3,2,3,1,1
122,0,1680,8,21,3,5,3,0,0,1
74,0,165,2,15,3,2,1,0,0,1
127,1,2682,9,18,4,2,2,3,0,1
179,0,952,8,26,4,2,1,0,3,0
25,0,31,1,12,3,3,0,0,0,1
31,0,326,12,3,4,11,5,0,3,0
74,0,371,7,23,3,2,2,0,0,1
148,0,1178,7,25,4,5,2,0,3,0
1,1,1751,11,18,4,1,0,0,3,1
79,0,2956,5,14,4,1,2,3,0,0
74,1,1900,4,6,4,3,0,0,0,0
92,0,2821,8,22,4,3,1,3,0,0
8,0,1077,10,20,2,1,0,0,0,1
49,0,582,11,14,3,2,1,0,0,1
247,0,1353,8,11,4,2,0,0,0,0
77,2,1630,10,25,4,3,0,3,0,1
16,1,1898,6,4,4,1,1,3,0,1
25,1,371,11,10,3,5,2,0,0,1
66,1,371,12,23,3,5,2,0,0,1
69,2,2576,7,27,4,3,0,3,0,1
67,2,1316,12,5,4,1,2,0,3,1
15,2,2619,10,21,4,2,0,0,3,1
178,2,2322,8,10,4,3,0,0,0,0
11,0,593,10,23,3,2,2,0,0,1
222,0,3058,10,29,4,1,0,5,0,0
0,2,800,8,6,4,1,0,0,3,1
15,1,298,2,4,4,5,2,0,3,1
11,1,2478,5,8,4,2,2,3,0,1
108,0,347,4,28,4,1,0,0,0,1
1,0,292,4,1,2,1,0,0,0,1
208,1,1114,4,23,3,3,2,3,0,1
39,3,2848,8,15,4,1,1,0,0,1
180,1,937,7,28,4,3,1,0,3,1
30,2,1543,10,16,4,2,1,0,0,1
0,0,292,3,2,2,1,0,0,0,1
54,1,1478,10,3,4,1,2,0,0,1
65,0,1079,6,21,4,3,0,0,3,0
77,1,569,12,24,4,3,2,3,0,1
94,1,2459,5,17,4,4,0,3,0,1
138,0,1636,8,4,4,3,2,0,0,0
20,1,2883,7,17,4,0,1,0,0,1
42,0,292,3,4,3,2,1,0,0,1
21,2,1569,6,9,4,1,0,0,0,1
28,1,3334,10,6,4,3,1,3,1,1
30,1,2720,8,5,4,2,0,0,0,1
104,2,2661,7,21,4,3,1,3,0,1
77,0,2268,5,1,4,0,2,0,3,1
49,0,2133,5,7,4,5,2,0,0,0
7,0,737,11,12,4,1,1,0,3,1
8,0,2109,5,25,4,1,0,0,3,1
107,0,2848,9,15,4,3,1,0,0,0
1,0,0,8,26,1,1,0,0,0,1
175,1,1450,8,2,4,4,0,0,0,1
82,0,1470,10,9,3,2,2,3,0,1
44,2,1431,11,22,4,2,0,0,0,1
251,1,1670,9,3,4,5,2,3,0,0
106,0,1309,4,27,4,4,0,0,0,1
222,1,874,12,29,4,3,1,0,0,1
4,0,1189,3,7,3,0,1,0,1,1
25,0,403,12,4,4,2,1,0,0,1
42,0,1931,10,2,4,1,2,0,0,0
144,1,2007,9,7,4,5,2,0,3,1
8,1,355,11,26,4,3,0,0,0,1
7,1,345,7,11,2,1,1,0,0,1
10,0,165,12,11,3,2,1,0,0,1
79,2,2792,7,6,4,4,1,3,0,1
7,0,1892,10,5,3,1,1,0,1,1
49,1,2255,10,30,4,3,2,3,0,0
166,0,1450,8,5,4,2,2,0,0,0
47,0,1182,3,10,4,3,0,3,0,0
0,1,770,8,4,4,2,0,0,3,1
63,2,2576,7,28,4,1,0,3,0,1
29,1,1268,11,18,4,1,0,0,0,1
6,2,2393,1,30,4,3,2,3,0,1
75,0,698,3,19,4,1,2,1,0,0
90,2,2413,6,14,4,5,2,0,0,0
82,0,1796,4,16,4,4,2,3,0,0
74,0,1253,11,4,4,2,0,0,0,0
49,0,407,9,18,4,2,2,0,0,1
51,1,327,2,25,4,8,2,0,0,0
43,0,383,3,8,4,5,1,0,0,0
36,2,2537,7,9,4,1,2,0,0,1
101,0,2633,7,31,4,1,2,3,0,1
11,0,0,10,4,1,2,0,0,1,1
1,1,0,12,17,1,1,0,5,0,1
91,0,1152,6,3,3,2,1,3,0,0
262,0,268,12,14,4,4,2,0,3,0
71,1,1085,9,18,4,2,0,0,0,1
66,0,582,11,24,3,3,0,0,0,1
49,0,1659,7,9,4,1,1,0,3,0
14,1,362,12,1,4,2,0,0,3,1
15,1,1077,6,14,4,1,0,0,3,1
12,0,1898,5,30,4,2,1,3,0,0
2,1,1340,12,18,4,0,2,0,0,1
97,2,2956,8,20,4,1,2,3,0,1
117,2,2824,5,22,4,2,2,3,0,1
59,2,1138,10,14,4,5,2,3,0,1
5,1,2393,2,3,4,1,0,3,0,1
37,1,1079,6,21,4,3,0,0,3,1
81,2,2133,5,1,4,2,2,0,0,1
120,0,1630,10,31,4,0,1,3,0,1
12,1,3345,3,24,4,3,1,3,1,1
33,2,2007,5,19,4,1,0,0,3,1
23,0,1302,10,15,0,1,2,0,0,0
34,0,547,3,20,3,2,2,3,0,1
14,2,2957,6,12,4,1,2,3,0,1
0,1,1555,9,8,3,2,0,0,0,1
91,0,2305,8,21,4,0,2,0,0,1
95,1,1309,4,26,4,4,0,0,0,1
60,0,473,9,12,4,2,2,0,0,1
28,1,1011,3,7,3,2,1,0,0,1
17,1,2692,11,9,4,4,0,3,0,1
125,1,3235,6,3,4,2,2,5,0,1
289,2,447,12,28,4,4,2,0,3,0
150,1,639,10,28,4,2,1,3,0,1
62,0,2103,4,16,4,1,2,3,0,0
24,1,1785,9,10,3,2,2,0,0,1
163,1,533,4,9,4,5,2,0,0,1
19,0,2085,9,19,4,0,1,0,0,0
40,1,1474,11,11,4,2,0,0,0,1
39,0,2979,3,31,4,2,0,0,1,1
101,2,2192,12,21,4,5,2,0,0,0
215,0,1692,10,9,4,3,2,0,0,0
139,1,1353,7,4,4,0,1,0,0,1
63,1,1438,9,4,4,0,1,0,3,1
172,1,456,7,22,4,6,2,0,0,1
85,0,1011,2,13,4,1,0,0,0,0
126,1,1958,7,8,4,1,0,0,0,1
11,0,2619,10,21,4,2,0,0,3,1
13,0,964,11,12,4,2,2,0,3,1
1,2,1189,8,31,4,4,1,0,0,1
10,2,2246,9,1,3,1,0,0,0,1
73,0,1268,4,3,4,1,2,0,3,1
52,1,1468,6,20,4,3,1,0,0,1
33,2,677,3,5,4,1,2,0,0,1
176,0,2007,9,8,3,3,0,0,0,0
32,0,1228,10,25,4,5,1,0,0,1
20,1,2085,9,20,4,3,2,3,0,1
19,1,3110,12,26,4,1,1,5,0,1
99,0,2405,7,21,4,1,0,0,0,0
77,0,3300,8,9,4,2,0,5,0,1
91,1,2156,8,14,4,0,1,0,0,1
25,0,904,7,12,3,4,0,0,3,1
26,1,1819,10,31,4,0,1,0,0,1
132,0,1481,12,8,4,5,2,0,0,0
102,0,737,12,5,4,1,1,0,3,0
89,3,497,7,17,3,2,2,0,0,1
10,1,99,12,20,4,2,2,0,3,1
38,0,526,3,4,4,4,2,0,3,0
35,0,2268,8,10,4,2,0,0,3,0
93,1,1900,8,13,4,1,0,0,0,1
19,2,1614,9,19,3,0,1,0,0,1
79,1,3197,9,15,4,3,2,3,1,0
80,0,554,3,15,4,4,0,0,0,0
192,0,1085,8,24,4,4,0,0,3,0
6,1,292,6,8,2,1,0,0,0,1
99,0,2103,10,8,4,2,2,0,0,0
8,1,1155,2,5,4,2,0,0,0,0
37,1,713,2,8,4,4,1,0,3,1
5,0,129,12,2,3,3,0,0,0,1
3,1,2520,10,16,4,2,2,0,3,1
16,0,770,1,27,2,1,0,0,0,1
